center,left,right,steering,throttle,brake,speed
./IMG/center_2017_01_29_20_03_53_126.jpg, ./IMG/left_2017_01_29_20_03_53_126.jpg, ./IMG/right_2017_01_29_20_03_53_126.jpg, 0, 0, 0, 17.53334
./IMG/center_2017_01_29_20_03_53_228.jpg, ./IMG/left_2017_01_29_20_03_53_228.jpg, ./IMG/right_2017_01_29_20_03_53_228.jpg, 0, 0, 0, 16.82595
./IMG/center_2017_01_29_20_04_01_627.jpg, ./IMG/left_2017_01_29_20_04_01_627.jpg, ./IMG/right_2017_01_29_20_04_01_627.jpg, -0.2253692, 0.3028322, 0, 16.40156
./IMG/center_2017_01_29_20_04_01_728.jpg, ./IMG/left_2017_01_29_20_04_01_728.jpg, ./IMG/right_2017_01_29_20_04_01_728.jpg, -0.3028322, 0.2834665, 0, 16.98164
./IMG/center_2017_01_29_20_04_01_830.jpg, ./IMG/left_2017_01_29_20_04_01_830.jpg, ./IMG/right_2017_01_29_20_04_01_830.jpg, -0.1866376, 0.1479061, 0, 16.60949
./IMG/center_2017_01_29_20_04_01_936.jpg, ./IMG/left_2017_01_29_20_04_01_936.jpg, ./IMG/right_2017_01_29_20_04_01_936.jpg, -0.1575889, 0.1479061, 0, 16.62634
./IMG/center_2017_01_29_20_04_02_039.jpg, ./IMG/left_2017_01_29_20_04_02_039.jpg, ./IMG/right_2017_01_29_20_04_02_039.jpg, -0.1285403, 0.1479061, 0, 17.13704
./IMG/center_2017_01_29_20_04_02_144.jpg, ./IMG/left_2017_01_29_20_04_02_144.jpg, ./IMG/right_2017_01_29_20_04_02_144.jpg, -0.07044297, 0.1382232, 0, 16.63414
./IMG/center_2017_01_29_20_04_02_251.jpg, ./IMG/left_2017_01_29_20_04_02_251.jpg, ./IMG/right_2017_01_29_20_04_02_251.jpg, 0, 0, 0, 17.03379
./IMG/center_2017_01_29_20_04_02_352.jpg, ./IMG/left_2017_01_29_20_04_02_352.jpg, ./IMG/right_2017_01_29_20_04_02_352.jpg, 0, 0, 0, 16.32062
./IMG/center_2017_01_29_20_04_02_460.jpg, ./IMG/left_2017_01_29_20_04_02_460.jpg, ./IMG/right_2017_01_29_20_04_02_460.jpg, 0, 0, 0, 16.12108
./IMG/center_2017_01_29_20_04_02_580.jpg, ./IMG/left_2017_01_29_20_04_02_580.jpg, ./IMG/right_2017_01_29_20_04_02_580.jpg, 0, 0, 0, 15.92618
./IMG/center_2017_01_29_20_04_02_687.jpg, ./IMG/left_2017_01_29_20_04_02_687.jpg, ./IMG/right_2017_01_29_20_04_02_687.jpg, 0, 0, 0, 16.31834
./IMG/center_2017_01_29_20_04_02_792.jpg, ./IMG/left_2017_01_29_20_04_02_792.jpg, ./IMG/right_2017_01_29_20_04_02_792.jpg, 0, 0.002662782, 0, 15.62124
./IMG/center_2017_01_29_20_04_02_892.jpg, ./IMG/left_2017_01_29_20_04_02_892.jpg, ./IMG/right_2017_01_29_20_04_02_892.jpg, 0, 0, 0, 16.01313
./IMG/center_2017_01_29_20_04_11_814.jpg, ./IMG/left_2017_01_29_20_04_11_814.jpg, ./IMG/right_2017_01_29_20_04_11_814.jpg, 0, 0, 0, 21.22615
./IMG/center_2017_01_29_20_04_11_919.jpg, ./IMG/left_2017_01_29_20_04_11_919.jpg, ./IMG/right_2017_01_29_20_04_11_919.jpg, 0, 0, 0, 20.97428
./IMG/center_2017_01_29_20_04_12_024.jpg, ./IMG/left_2017_01_29_20_04_12_024.jpg, ./IMG/right_2017_01_29_20_04_12_024.jpg, 0, 0, 0, 20.76834
./IMG/center_2017_01_29_20_04_12_124.jpg, ./IMG/left_2017_01_29_20_04_12_124.jpg, ./IMG/right_2017_01_29_20_04_12_124.jpg, 0, 0, 0, 20.56115
./IMG/center_2017_01_29_20_04_12_230.jpg, ./IMG/left_2017_01_29_20_04_12_230.jpg, ./IMG/right_2017_01_29_20_04_12_230.jpg, 0, 0, 0, 20.35666
./IMG/center_2017_01_29_20_04_12_337.jpg, ./IMG/left_2017_01_29_20_04_12_337.jpg, ./IMG/right_2017_01_29_20_04_12_337.jpg, 0, 0, 0, 20.11374
./IMG/center_2017_01_29_20_04_12_437.jpg, ./IMG/left_2017_01_29_20_04_12_437.jpg, ./IMG/right_2017_01_29_20_04_12_437.jpg, 0, 0, 0, 19.91236
./IMG/center_2017_01_29_20_04_12_543.jpg, ./IMG/left_2017_01_29_20_04_12_543.jpg, ./IMG/right_2017_01_29_20_04_12_543.jpg, 0, 0, 0, 19.71601
./IMG/center_2017_01_29_20_04_12_646.jpg, ./IMG/left_2017_01_29_20_04_12_646.jpg, ./IMG/right_2017_01_29_20_04_12_646.jpg, 0, 0.09949163, 0, 19.54618
./IMG/center_2017_01_29_20_04_12_751.jpg, ./IMG/left_2017_01_29_20_04_12_751.jpg, ./IMG/right_2017_01_29_20_04_12_751.jpg, 0, 0.1188574, 0, 19.48838
./IMG/center_2017_01_29_20_04_12_852.jpg, ./IMG/left_2017_01_29_20_04_12_852.jpg, ./IMG/right_2017_01_29_20_04_12_852.jpg, 0, 0.1188574, 0, 19.45324
./IMG/center_2017_01_29_20_04_12_955.jpg, ./IMG/left_2017_01_29_20_04_12_955.jpg, ./IMG/right_2017_01_29_20_04_12_955.jpg, 0, 0.1091745, 0, 19.41493
./IMG/center_2017_01_29_20_04_13_061.jpg, ./IMG/left_2017_01_29_20_04_13_061.jpg, ./IMG/right_2017_01_29_20_04_13_061.jpg, 0, 0.09949163, 0, 19.18824
./IMG/center_2017_01_29_20_04_13_168.jpg, ./IMG/left_2017_01_29_20_04_13_168.jpg, ./IMG/right_2017_01_29_20_04_13_168.jpg, 0, 0.09949163, 0, 19.36748
./IMG/center_2017_01_29_20_04_13_270.jpg, ./IMG/left_2017_01_29_20_04_13_270.jpg, ./IMG/right_2017_01_29_20_04_13_270.jpg, 0, 0.08980875, 0, 18.96266
./IMG/center_2017_01_29_20_04_13_372.jpg, ./IMG/left_2017_01_29_20_04_13_372.jpg, ./IMG/right_2017_01_29_20_04_13_372.jpg, 0, 0.08980875, 0, 19.23564
./IMG/center_2017_01_29_20_04_13_477.jpg, ./IMG/left_2017_01_29_20_04_13_477.jpg, ./IMG/right_2017_01_29_20_04_13_477.jpg, 0, 0.1091745, 0, 19.16693
./IMG/center_2017_01_29_20_04_13_579.jpg, ./IMG/left_2017_01_29_20_04_13_579.jpg, ./IMG/right_2017_01_29_20_04_13_579.jpg, 0, 0.1091745, 0, 18.70917
./IMG/center_2017_01_29_20_04_13_681.jpg, ./IMG/left_2017_01_29_20_04_13_681.jpg, ./IMG/right_2017_01_29_20_04_13_681.jpg, 0, 0.1285403, 0, 19.07936
./IMG/center_2017_01_29_20_04_13_784.jpg, ./IMG/left_2017_01_29_20_04_13_784.jpg, ./IMG/right_2017_01_29_20_04_13_784.jpg, 0, 0.1285403, 0, 18.63113
./IMG/center_2017_01_29_20_04_13_915.jpg, ./IMG/left_2017_01_29_20_04_13_915.jpg, ./IMG/right_2017_01_29_20_04_13_915.jpg, 0, 0.1382232, 0, 19.01217
./IMG/center_2017_01_29_20_04_14_021.jpg, ./IMG/left_2017_01_29_20_04_14_021.jpg, ./IMG/right_2017_01_29_20_04_14_021.jpg, 0, 0.1479061, 0, 18.56857
./IMG/center_2017_01_29_20_04_14_126.jpg, ./IMG/left_2017_01_29_20_04_14_126.jpg, ./IMG/right_2017_01_29_20_04_14_126.jpg, 0, 0.1382232, 0, 18.97756
./IMG/center_2017_01_29_20_04_14_231.jpg, ./IMG/left_2017_01_29_20_04_14_231.jpg, ./IMG/right_2017_01_29_20_04_14_231.jpg, 0, 0.1479061, 0, 18.54068
./IMG/center_2017_01_29_20_04_14_335.jpg, ./IMG/left_2017_01_29_20_04_14_335.jpg, ./IMG/right_2017_01_29_20_04_14_335.jpg, 0, 0.1479061, 0, 18.52701
./IMG/center_2017_01_29_20_04_14_436.jpg, ./IMG/left_2017_01_29_20_04_14_436.jpg, ./IMG/right_2017_01_29_20_04_14_436.jpg, 0, 0.1382232, 0, 18.94136
./IMG/center_2017_01_29_20_04_14_542.jpg, ./IMG/left_2017_01_29_20_04_14_542.jpg, ./IMG/right_2017_01_29_20_04_14_542.jpg, 0, 0.1479061, 0, 18.49685
./IMG/center_2017_01_29_20_04_14_642.jpg, ./IMG/left_2017_01_29_20_04_14_642.jpg, ./IMG/right_2017_01_29_20_04_14_642.jpg, 0, 0.1382232, 0, 18.92085
./IMG/center_2017_01_29_20_04_14_749.jpg, ./IMG/left_2017_01_29_20_04_14_749.jpg, ./IMG/right_2017_01_29_20_04_14_749.jpg, 0, 0.1479061, 0, 18.47957
./IMG/center_2017_01_29_20_04_14_852.jpg, ./IMG/left_2017_01_29_20_04_14_852.jpg, ./IMG/right_2017_01_29_20_04_14_852.jpg, 0, 0.1479061, 0, 18.90228
./IMG/center_2017_01_29_20_04_14_993.jpg, ./IMG/left_2017_01_29_20_04_14_993.jpg, ./IMG/right_2017_01_29_20_04_14_993.jpg, 0, 0.1866376, 0, 18.48263
./IMG/center_2017_01_29_20_04_15_095.jpg, ./IMG/left_2017_01_29_20_04_15_095.jpg, ./IMG/right_2017_01_29_20_04_15_095.jpg, 0, 0.2447349, 0, 18.61069
./IMG/center_2017_01_29_20_04_15_195.jpg, ./IMG/left_2017_01_29_20_04_15_195.jpg, ./IMG/right_2017_01_29_20_04_15_195.jpg, 0, 0.2447349, 0, 19.10818
./IMG/center_2017_01_29_20_04_15_298.jpg, ./IMG/left_2017_01_29_20_04_15_298.jpg, ./IMG/right_2017_01_29_20_04_15_298.jpg, 0, 0.2447349, 0, 18.84329
./IMG/center_2017_01_29_20_04_15_399.jpg, ./IMG/left_2017_01_29_20_04_15_399.jpg, ./IMG/right_2017_01_29_20_04_15_399.jpg, 0, 0.235052, 0, 19.30535
./IMG/center_2017_01_29_20_04_15_504.jpg, ./IMG/left_2017_01_29_20_04_15_504.jpg, ./IMG/right_2017_01_29_20_04_15_504.jpg, 0, 0.235052, 0, 19.04373
./IMG/center_2017_01_29_20_04_15_611.jpg, ./IMG/left_2017_01_29_20_04_15_611.jpg, ./IMG/right_2017_01_29_20_04_15_611.jpg, 0, 0.235052, 0, 19.48452
./IMG/center_2017_01_29_20_04_15_711.jpg, ./IMG/left_2017_01_29_20_04_15_711.jpg, ./IMG/right_2017_01_29_20_04_15_711.jpg, 0, 0.235052, 0, 19.24025
./IMG/center_2017_01_29_20_04_15_812.jpg, ./IMG/left_2017_01_29_20_04_15_812.jpg, ./IMG/right_2017_01_29_20_04_15_812.jpg, 0, 0.235052, 0, 19.66055
./IMG/center_2017_01_29_20_04_15_919.jpg, ./IMG/left_2017_01_29_20_04_15_919.jpg, ./IMG/right_2017_01_29_20_04_15_919.jpg, 0, 0.235052, 0, 19.76514
./IMG/center_2017_01_29_20_04_16_027.jpg, ./IMG/left_2017_01_29_20_04_16_027.jpg, ./IMG/right_2017_01_29_20_04_16_027.jpg, 0, 0.235052, 0, 19.54355
./IMG/center_2017_01_29_20_04_16_177.jpg, ./IMG/left_2017_01_29_20_04_16_177.jpg, ./IMG/right_2017_01_29_20_04_16_177.jpg, 0, 0.235052, 0, 19.68914
./IMG/center_2017_01_29_20_04_16_280.jpg, ./IMG/left_2017_01_29_20_04_16_280.jpg, ./IMG/right_2017_01_29_20_04_16_280.jpg, 0, 0.235052, 0, 20.07629
./IMG/center_2017_01_29_20_04_21_908.jpg, ./IMG/left_2017_01_29_20_04_21_908.jpg, ./IMG/right_2017_01_29_20_04_21_908.jpg, 0, 0.2253691, 0, 26.95743
./IMG/center_2017_01_29_20_04_22_009.jpg, ./IMG/left_2017_01_29_20_04_22_009.jpg, ./IMG/right_2017_01_29_20_04_22_009.jpg, 0, 0.2253691, 0, 26.97016
./IMG/center_2017_01_29_20_04_22_115.jpg, ./IMG/left_2017_01_29_20_04_22_115.jpg, ./IMG/right_2017_01_29_20_04_22_115.jpg, 0, 0.235052, 0, 26.98484
./IMG/center_2017_01_29_20_04_22_221.jpg, ./IMG/left_2017_01_29_20_04_22_221.jpg, ./IMG/right_2017_01_29_20_04_22_221.jpg, 0, 0.235052, 0, 26.99965
./IMG/center_2017_01_29_20_04_22_330.jpg, ./IMG/left_2017_01_29_20_04_22_330.jpg, ./IMG/right_2017_01_29_20_04_22_330.jpg, 0, 0.2253691, 0, 27.01549
./IMG/center_2017_01_29_20_04_22_439.jpg, ./IMG/left_2017_01_29_20_04_22_439.jpg, ./IMG/right_2017_01_29_20_04_22_439.jpg, 0, 0.235052, 0, 27.03088
./IMG/center_2017_01_29_20_04_22_539.jpg, ./IMG/left_2017_01_29_20_04_22_539.jpg, ./IMG/right_2017_01_29_20_04_22_539.jpg, 0.01234574, 0.235052, 0, 27.04565
./IMG/center_2017_01_29_20_04_22_645.jpg, ./IMG/left_2017_01_29_20_04_22_645.jpg, ./IMG/right_2017_01_29_20_04_22_645.jpg, 0.01234574, 0.235052, 0, 27.05964
./IMG/center_2017_01_29_20_04_22_753.jpg, ./IMG/left_2017_01_29_20_04_22_753.jpg, ./IMG/right_2017_01_29_20_04_22_753.jpg, 0.01234574, 0.235052, 0, 27.07374
./IMG/center_2017_01_29_20_04_22_855.jpg, ./IMG/left_2017_01_29_20_04_22_855.jpg, ./IMG/right_2017_01_29_20_04_22_855.jpg, 0.0413944, 0.235052, 0, 27.08987
./IMG/center_2017_01_29_20_04_22_960.jpg, ./IMG/left_2017_01_29_20_04_22_960.jpg, ./IMG/right_2017_01_29_20_04_22_960.jpg, 0.0413944, 0.235052, 0, 27.1032
./IMG/center_2017_01_29_20_04_23_062.jpg, ./IMG/left_2017_01_29_20_04_23_062.jpg, ./IMG/right_2017_01_29_20_04_23_062.jpg, 0, 0.2447349, 0, 27.12749
./IMG/center_2017_01_29_20_04_23_170.jpg, ./IMG/left_2017_01_29_20_04_23_170.jpg, ./IMG/right_2017_01_29_20_04_23_170.jpg, 0, 0.2447349, 0, 27.15339
./IMG/center_2017_01_29_20_04_23_277.jpg, ./IMG/left_2017_01_29_20_04_23_277.jpg, ./IMG/right_2017_01_29_20_04_23_277.jpg, 0, 0.2447349, 0, 27.18434
./IMG/center_2017_01_29_20_04_23_386.jpg, ./IMG/left_2017_01_29_20_04_23_386.jpg, ./IMG/right_2017_01_29_20_04_23_386.jpg, 0, 0.3318809, 0, 27.28418
./IMG/center_2017_01_29_20_04_23_493.jpg, ./IMG/left_2017_01_29_20_04_23_493.jpg, ./IMG/right_2017_01_29_20_04_23_493.jpg, 0, 0.3318809, 0, 27.41578
./IMG/center_2017_01_29_20_04_23_603.jpg, ./IMG/left_2017_01_29_20_04_23_603.jpg, ./IMG/right_2017_01_29_20_04_23_603.jpg, 0, 0.322198, 0, 27.56662
./IMG/center_2017_01_29_20_04_23_707.jpg, ./IMG/left_2017_01_29_20_04_23_707.jpg, ./IMG/right_2017_01_29_20_04_23_707.jpg, 0, 0.322198, 0, 27.6828
./IMG/center_2017_01_29_20_04_23_812.jpg, ./IMG/left_2017_01_29_20_04_23_812.jpg, ./IMG/right_2017_01_29_20_04_23_812.jpg, 0, 0.4383927, 0, 27.8204
./IMG/center_2017_01_29_20_04_23_915.jpg, ./IMG/left_2017_01_29_20_04_23_915.jpg, ./IMG/right_2017_01_29_20_04_23_915.jpg, -0.1963205, 0.6223675, 0, 28.22157
./IMG/center_2017_01_29_20_04_24_021.jpg, ./IMG/left_2017_01_29_20_04_24_021.jpg, ./IMG/right_2017_01_29_20_04_24_021.jpg, -0.2544178, 0.6514161, 0, 28.66517
./IMG/center_2017_01_29_20_04_28_934.jpg, ./IMG/left_2017_01_29_20_04_28_934.jpg, ./IMG/right_2017_01_29_20_04_28_934.jpg, -0.07044297, 0.3512466, 0, 30.02476
./IMG/center_2017_01_29_20_04_29_036.jpg, ./IMG/left_2017_01_29_20_04_29_036.jpg, ./IMG/right_2017_01_29_20_04_29_036.jpg, -0.09949163, 0.3415638, 0, 30.02256
./IMG/center_2017_01_29_20_04_29_141.jpg, ./IMG/left_2017_01_29_20_04_29_141.jpg, ./IMG/right_2017_01_29_20_04_29_141.jpg, -0.1188574, 0.3415638, 0, 30.0225
./IMG/center_2017_01_29_20_04_29_242.jpg, ./IMG/left_2017_01_29_20_04_29_242.jpg, ./IMG/right_2017_01_29_20_04_29_242.jpg, -0.1188574, 0.3318809, 0, 30.02062
./IMG/center_2017_01_29_20_04_29_349.jpg, ./IMG/left_2017_01_29_20_04_29_349.jpg, ./IMG/right_2017_01_29_20_04_29_349.jpg, -0.1188574, 0.3318809, 0, 30.02099
./IMG/center_2017_01_29_20_04_29_453.jpg, ./IMG/left_2017_01_29_20_04_29_453.jpg, ./IMG/right_2017_01_29_20_04_29_453.jpg, -0.1672718, 0.3125151, 0, 30.01577
./IMG/center_2017_01_29_20_04_29_570.jpg, ./IMG/left_2017_01_29_20_04_29_570.jpg, ./IMG/right_2017_01_29_20_04_29_570.jpg, -0.1769547, 0.3028322, 0, 30.012
./IMG/center_2017_01_29_20_04_29_673.jpg, ./IMG/left_2017_01_29_20_04_29_673.jpg, ./IMG/right_2017_01_29_20_04_29_673.jpg, -0.1769547, 0.3028322, 0, 30.01317
./IMG/center_2017_01_29_20_04_29_780.jpg, ./IMG/left_2017_01_29_20_04_29_780.jpg, ./IMG/right_2017_01_29_20_04_29_780.jpg, -0.1769547, 0.3028322, 0, 30.01322
./IMG/center_2017_01_29_20_04_29_885.jpg, ./IMG/left_2017_01_29_20_04_29_885.jpg, ./IMG/right_2017_01_29_20_04_29_885.jpg, -0.1672718, 0.3028322, 0, 30.01384
./IMG/center_2017_01_29_20_04_29_987.jpg, ./IMG/left_2017_01_29_20_04_29_987.jpg, ./IMG/right_2017_01_29_20_04_29_987.jpg, -0.1575889, 0.3318809, 0, 30.01755
./IMG/center_2017_01_29_20_04_30_087.jpg, ./IMG/left_2017_01_29_20_04_30_087.jpg, ./IMG/right_2017_01_29_20_04_30_087.jpg, 0, 0.3415638, 0, 30.02365
./IMG/center_2017_01_29_20_04_30_193.jpg, ./IMG/left_2017_01_29_20_04_30_193.jpg, ./IMG/right_2017_01_29_20_04_30_193.jpg, 0, 0.1866376, 0, 29.96799
./IMG/center_2017_01_29_20_04_30_297.jpg, ./IMG/left_2017_01_29_20_04_30_297.jpg, ./IMG/right_2017_01_29_20_04_30_297.jpg, 0, 0.07044297, 0, 29.78961
./IMG/center_2017_01_29_20_04_37_406.jpg, ./IMG/left_2017_01_29_20_04_37_406.jpg, ./IMG/right_2017_01_29_20_04_37_406.jpg, -0.4480756, 0.3899783, 0, 27.20336
./IMG/center_2017_01_29_20_04_37_506.jpg, ./IMG/left_2017_01_29_20_04_37_506.jpg, ./IMG/right_2017_01_29_20_04_37_506.jpg, -0.3899783, 0.3899783, 0, 27.38654
./IMG/center_2017_01_29_20_04_37_608.jpg, ./IMG/left_2017_01_29_20_04_37_608.jpg, ./IMG/right_2017_01_29_20_04_37_608.jpg, -0.3609295, 0.3899783, 0, 27.57981
./IMG/center_2017_01_29_20_04_37_709.jpg, ./IMG/left_2017_01_29_20_04_37_709.jpg, ./IMG/right_2017_01_29_20_04_37_709.jpg, -0.3318809, 0.3706124, 0, 27.76667
./IMG/center_2017_01_29_20_04_37_813.jpg, ./IMG/left_2017_01_29_20_04_37_813.jpg, ./IMG/right_2017_01_29_20_04_37_813.jpg, 0, 0.235052, 0, 27.91593
./IMG/center_2017_01_29_20_04_37_920.jpg, ./IMG/left_2017_01_29_20_04_37_920.jpg, ./IMG/right_2017_01_29_20_04_37_920.jpg, 0, 0.09949163, 0, 27.75515
./IMG/center_2017_01_29_20_04_38_021.jpg, ./IMG/left_2017_01_29_20_04_38_021.jpg, ./IMG/right_2017_01_29_20_04_38_021.jpg, 0, 0, 0, 27.52951
./IMG/center_2017_01_29_20_04_38_123.jpg, ./IMG/left_2017_01_29_20_04_38_123.jpg, ./IMG/right_2017_01_29_20_04_38_123.jpg, 0, 0, 0, 27.25194
./IMG/center_2017_01_29_20_04_41_932.jpg, ./IMG/left_2017_01_29_20_04_41_932.jpg, ./IMG/right_2017_01_29_20_04_41_932.jpg, 0, 0, 0, 18.49888
./IMG/center_2017_01_29_20_04_42_036.jpg, ./IMG/left_2017_01_29_20_04_42_036.jpg, ./IMG/right_2017_01_29_20_04_42_036.jpg, 0, 0, 0, 18.26446
./IMG/center_2017_01_29_20_04_42_141.jpg, ./IMG/left_2017_01_29_20_04_42_141.jpg, ./IMG/right_2017_01_29_20_04_42_141.jpg, 0, 0, 0, 18.57252
./IMG/center_2017_01_29_20_04_42_244.jpg, ./IMG/left_2017_01_29_20_04_42_244.jpg, ./IMG/right_2017_01_29_20_04_42_244.jpg, 0, 0, 0, 17.88371
./IMG/center_2017_01_29_20_04_42_351.jpg, ./IMG/left_2017_01_29_20_04_42_351.jpg, ./IMG/right_2017_01_29_20_04_42_351.jpg, 0, 0, 0, 18.20986
./IMG/center_2017_01_29_20_04_42_452.jpg, ./IMG/left_2017_01_29_20_04_42_452.jpg, ./IMG/right_2017_01_29_20_04_42_452.jpg, 0, 0, 0, 17.51213
./IMG/center_2017_01_29_20_04_42_559.jpg, ./IMG/left_2017_01_29_20_04_42_559.jpg, ./IMG/right_2017_01_29_20_04_42_559.jpg, 0, 0, 0, 17.29507
./IMG/center_2017_01_29_20_04_42_664.jpg, ./IMG/left_2017_01_29_20_04_42_664.jpg, ./IMG/right_2017_01_29_20_04_42_664.jpg, 0, 0, 0, 17.64452
